Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEB-JUL
 09/30  14 ,26.31666667,37.66666667,181.1834167,846.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  15 ,27.03333333,34.66666667,253.6086333,641.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  16 ,27.56666667,34.16666667,210.5490167,710.6833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  17 ,26.96666667,35.33333333,165.1119667,499.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  18 ,26,34.5,70.90766667,85.78416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  19 ,24.36666667,42.5,2.984333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  20 ,22.83333333,52.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  21 ,22.45,50.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  22 ,22.41666667,53.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  23 ,23.33333333,45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 09/30  24 ,22.58333333,48.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  01 ,21.45,58.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  02 ,21.21666667,60.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  03 ,20.56666667,65.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  04 ,20.66666667,64.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  05 ,20.35,65.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  06 ,20.1,66.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  07 ,19.33333333,70.83333333,8.544766667,22.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  08 ,21.15,61.16666667,46.86086667,431.5166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  09 ,23.43333333,48.5,83.12121667,667.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  10 ,23.66666667,47.66666667,121.8114333,774.0333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  11 ,24.3,47.5,211.5466667,590.7566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  12 ,25.55,44.83333333,378.7175167,513.5533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  13 ,26.06666667,41.33333333,460.7350333,91.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  14 ,26.3,39.83333333,458.559,216.8666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  15 ,27.53333333,36.5,403.9859833,332.4666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  16 ,27.7,36.83333333,329.8391667,242.7891667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  17 ,26.91666667,40,235.5998,108.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  18 ,26.38333333,42.5,108.0105167,85.62616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  19 ,21.95,64.33333333,2.9002,0.020666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  20 ,18.48333333,70.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  21 ,20.13333333,63.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  22 ,20.2,62.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  23 ,19.31666667,70.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/01  24 ,19.13333333,72.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  01 ,18.85,73.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  02 ,19.45,64.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  03 ,18.1,69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  04 ,17.68333333,68.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  05 ,17.51666667,68.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  06 ,17.01666667,70,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  07 ,16.71666667,71.66666667,7.2348,41.88433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  08 ,18.36666667,65.66666667,46.42966667,469.4833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  09 ,21.73333333,52.16666667,71.74306667,723.4833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  10 ,22.28333333,50,143.6059167,654.3833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  11 ,23.1,46.5,197.3732,655.7833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  12 ,24.75,40.33333333,162.3086333,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  13 ,25.6,37.33333333,179.0408833,855.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  14 ,26.35,38,271.3835667,683.8833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  15 ,26.83333333,37.83333333,388.3171333,364.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  16 ,26.83333333,35.83333333,312.7822833,433.4166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  17 ,26.91666667,36.5,180.3023,502.6166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  18 ,26.33333333,38.16666667,132.3697167,285.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  19 ,24.75,45.5,6.79425,11.0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  20 ,23.86666667,52.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  21 ,20.85,68.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  22 ,18.25,79.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  23 ,18.38333333,75.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/02  24 ,18.46666667,76.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  01 ,18.46666667,77.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  02 ,18.5,80.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  03 ,18.08333333,81.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  04 ,17.7,81.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  05 ,17.15,82.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  06 ,16.61666667,80.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  07 ,16.38333333,80.5,6.608166667,16.45916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  08 ,18.1,73.5,58.27301667,279.4666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  09 ,20.35,66.16666667,141.50805,431.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  10 ,22.1,59.16666667,240.3254833,473.1333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  11 ,22.71666667,52.5,363.0815,492.4333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  12 ,23.21666667,46.5,461.0202667,261.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  13 ,24.7,45,358.3922667,575.1833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  14 ,25.76666667,42.5,342.4935667,447.1833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  15 ,26.36666667,41.5,348.4233333,458.7166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  16 ,26.38333333,44.16666667,306.4048333,369.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  17 ,26.2,44,221.5189167,285.7333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  18 ,25.75,46.33333333,106.9291667,135.8283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  19 ,24.21666667,51.33333333,5.744666667,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  20 ,22.7,60.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  21 ,21.21666667,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  22 ,20.51666667,66.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  23 ,20.41666667,68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/03  24 ,20,69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  01 ,19.4,72.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  02 ,18.83333333,74.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  03 ,18.18333333,75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  04 ,18.11666667,73.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  05 ,17.88333333,72.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  06 ,17.73333333,71.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  07 ,17.08333333,73.83333333,5.699233333,48.39383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  08 ,19.91666667,63.5,33.9737,477.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  09 ,21.53333333,56.33333333,70.99136667,682.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  10 ,22.58333333,54.83333333,112.0740667,772.0666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  11 ,23.88333333,49.83333333,132.69215,825.2166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  12 ,25.55,43.83333333,164.6000833,836.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  13 ,26.18333333,41.66666667,179.4400667,829.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  14 ,26.86666667,39.83333333,211.3606,815.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  15 ,27.48333333,39.16666667,303.7626167,599.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  16 ,28.1,38,347.3727833,521.8166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  17 ,27.45,40.33333333,220.1116167,177.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  18 ,26.58333333,44.33333333,96.70325,3.326833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  19 ,25.31666667,52.16666667,2.70255,1.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  20 ,24.53333333,48.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  21 ,23.41666667,47.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  22 ,23.65,49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  23 ,23.96666667,42.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/04  24 ,24.08333333,37.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  01 ,23.03333333,41.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  02 ,21.91666667,47.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  03 ,21.18333333,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  04 ,19.95,56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  05 ,19.06666667,59.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  06 ,18.9,60.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  07 ,18.28333333,64.5,7.8414,38.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  08 ,19.58333333,60.5,64.71443333,234.4333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  09 ,22.21666667,49.33333333,79.7232,703.4666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  10 ,23.2,45.33333333,108.03235,798.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  11 ,23.81666667,43.66666667,118.78545,856.1666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  12 ,25.03333333,41.5,131.6750333,877.8333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  13 ,26.05,38.83333333,145.3785667,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  14 ,27.08333333,35.66666667,159.5398333,872.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  15 ,28.05,33.16666667,148.13155,866.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  16 ,28.26666667,30.83333333,137.7729333,838.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  17 ,27.9,32.16666667,127.0389,578.5333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  18 ,26.75,33.5,95.99406667,114.9785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  19 ,24.6,43.33333333,3.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  20 ,22.75,53.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  21 ,22.06666667,58.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  22 ,22.55,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  23 ,22.66666667,57.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/05  24 ,22.36666667,56.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  01 ,21.66666667,57.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  02 ,21.41666667,58.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  03 ,20.71666667,60.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  04 ,20.26666667,62.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  05 ,20.3,62.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  06 ,20.26666667,62.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  07 ,19.61666667,65.83333333,7.51355,2.071833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  08 ,20.76666667,62.33333333,84.8447,208.3666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  09 ,22.78333333,51.66666667,230.9481,79.35566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  10 ,24.13333333,45.66666667,315.8581833,305.9161667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  11 ,24.81666667,42.83333333,189.0436833,735.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  12 ,25.15,42.5,276.75225,618.8333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  13 ,26.05,40.66666667,249.83515,702.5666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  14 ,26.95,38.33333333,247.5786833,766.0666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  15 ,27.75,35.33333333,227.6301,735.4166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  16 ,28.48333333,32.83333333,246.2563333,558.8333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  17 ,27.66666667,34,198.60705,197.7533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  18 ,26.33333333,39.83333333,44.42041667,1.147333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  19 ,24.73333333,49.66666667,1.518333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  20 ,23.41666667,58.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  21 ,23.05,56.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  22 ,22.38333333,58.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  23 ,21.86666667,63.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/06  24 ,21.91666667,59.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  01 ,21.48333333,60.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  02 ,20.81666667,64.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  03 ,19.63333333,68.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  04 ,19.3,69.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  05 ,18.76666667,72.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  06 ,18.55,73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  07 ,18.71666667,72,5.23385,0.716166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  08 ,20.5,66,101.5205667,140.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  09 ,22.18333333,60.33333333,260.21055,119.9021667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  10 ,23.06666667,56.83333333,361.2138167,384.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  11 ,23.56666667,55.16666667,408.91955,195.9766667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  12 ,24.35,50.66666667,382.1231,295.8983333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  13 ,26.06666667,44.66666667,343.9355667,736.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  14 ,26.31666667,42.33333333,525.387,293.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  15 ,27.03333333,40.66666667,271.2988833,520.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  16 ,26.71666667,41.33333333,215.10785,406.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  17 ,26.65,42.16666667,115.23815,439.5751667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  18 ,25.51666667,46,72.34056667,84.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  19 ,25.13333333,45.5,3.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  20 ,23.61666667,55.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  21 ,22.25,62.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  22 ,21.56666667,66.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  23 ,21.06666667,65.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/07  24 ,20.16666667,68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  01 ,20.06666667,67.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  02 ,19.36666667,70.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  03 ,19,70.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  04 ,18.61666667,71,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  05 ,18.46666667,70.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  06 ,17.76666667,73.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  07 ,18.13333333,70.5,3.493216667,0.154166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  08 ,19.51666667,67,80.26121667,91.63466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  09 ,21.25,64.33333333,187.54,53.51533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  10 ,21.2,67.16666667,300.90655,26.21366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  11 ,22.95,60,415.7303667,454.9833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  12 ,24.43333333,53,278.1393167,719.2166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  13 ,25.71666667,46.66666667,243.5790667,702.3666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  14 ,26.45,44.66666667,341.4538667,663.4333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  15 ,25.95,45.33333333,348.6270667,104.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  16 ,25.65,48.16666667,299.90935,19.10983333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  17 ,26.13333333,46.66666667,244.0912833,226.1333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  18 ,26.16666667,45.33333333,95.11393333,423.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  19 ,24.6,52.5,2.54855,6.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  20 ,22.66666667,62.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  21 ,21.45,67.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  22 ,21.35,68.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  23 ,21.11666667,68.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/08  24 ,21.28333333,64.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  01 ,20.86666667,65.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  02 ,20.3,71.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  03 ,19.83333333,75.66666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  04 ,19.6,75.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  05 ,18.7,72.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  06 ,17.88333333,74.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  07 ,18.13333333,75,8.2878,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  08 ,19.66666667,70.83333333,76.2164,82.92383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  09 ,22.75,56.16666667,101.7096333,672.4166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  10 ,22.31666667,62.33333333,270.9804167,232.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  11 ,23.78333333,54.33333333,285.86185,611.4833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  12 ,24.91666667,48.33333333,170.1188167,875.1666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  13 ,25.8,45.66666667,272.3526833,665.3833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  14 ,27,40.5,226.3987667,776.4666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  15 ,27.98333333,37.33333333,238.4047,805.6833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  16 ,27.88333333,35,203.64945,757.8333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  17 ,27.61666667,39.33333333,150.0941167,636.1333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  18 ,26.8,42,99.5956,131.4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  19 ,26,45.33333333,5.433966667,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  20 ,24.73333333,53.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  21 ,23.66666667,59.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  22 ,23.05,62.83333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  23 ,22.53333333,65.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/09  24 ,21.85,68.16666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  01 ,21.81666667,67.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  02 ,21.88333333,65.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  03 ,21.4,67.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  04 ,19.91666667,76,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  05 ,19.83333333,77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  06 ,19.91666667,77.33333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  07 ,20.05,76.83333333,3.234766667,0.116333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  08 ,20.56666667,73,59.09073333,0.3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  09 ,21.53333333,68.66666667,217.6246833,13.09716667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  10 ,23.18333333,60.5,325.13475,360.7666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  11 ,23.63333333,58.33333333,394.1893,88.50433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  12 ,24.6,56.33333333,430.9083333,259.9666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  13 ,26.15,48.83333333,412.2304333,512.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  14 ,27.03333333,43.83333333,269.6892,679.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10/10  15 ,28.65,36.83333333,266.3643333,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
